,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,religions,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs
168,/Event/513438692/513450198/514239850,514239850,Pakistan-United-Arab-Emirates,IN,C18,2016-09-22T04:03:00,2016-09-23T06:47:00,C17,513438692,eng,,economictimes.indiatimes.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Hindu,,,,
169,/Event/513438692/513450198/514240091,514240091,Pakistan-United-Arab-Emirates,PK,C20,2016-09-22T04:03:00,2016-09-23T06:47:00,C5,513438692,eng,,tribune.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
170,/Event/513438692/513450198/514253431,514253431,Pakistan-United-Arab-Emirates,,,2016-09-22T04:03:00,2016-09-23T07:11:00,,513438692,eng,,indiatoday.intoday.in,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
171,/Event/513438692/513450198/514404579,514404579,Pakistan-United-Arab-Emirates,,,2016-09-22T04:03:00,2016-09-23T12:03:00,,513438692,eng,,presstv.ir,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
172,/Event/513438692/513450758,513450758,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:04:00,C17,513438692,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
173,/Event/513438692/513451164,513451164,India,,,2016-09-22T03:30:00,2016-09-22T04:05:00,,513438692,eng,,app.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
174,/Event/513438692/513451164/514105367,514105367,,IN,C18,2016-09-22T04:05:00,2016-09-23T00:29:00,C17,513438692,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
175,/Event/513438692/513453945,513453945,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:11:00,C17,513438692,eng,,oneindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
176,/Event/513438692/513456869,513456869,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:17:00,C17,513438692,eng,Center-left,zeenews.india.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
177,/Event/513438692/513457522,513457522,India,PK,C20,2016-09-22T03:30:00,2016-09-22T04:19:00,C5,513438692,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
178,/Event/513438692/513457522/513552327,513552327,Pakistan,PK,C20,2016-09-22T04:19:00,2016-09-22T07:41:00,C5,513438692,eng,,aaj.tv,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
179,/Event/513438692/513457522/513842530,513842530,Pakistan,,,2016-09-22T04:19:00,2016-09-22T15:35:00,,513438692,eng,,pakistankakhudahafiz.com,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,,,,,
180,/Event/513438692/513457522/514323477,514323477,Pakistan,PK,C20,2016-09-22T04:19:00,2016-09-23T09:34:00,C5,513438692,eng,,nation.com.pk,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,AS,Muslim,,,,
181,/Event/513438692/513460899,513460899,India,,,2016-09-22T03:30:00,2016-09-22T04:28:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
182,/Event/513438692/513460899/514106436,514106436,,PK,C20,2016-09-22T04:28:00,2016-09-23T00:53:00,C5,513438692,eng,,pakobserver.net,,,,,,,,,,,,,,,,,,,,AS,Muslim,,,,
183,/Event/513438692/513460892,513460892,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:28:00,C17,513438692,eng,,news18.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
184,/Event/513438692/513462893,513462893,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:33:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
185,/Event/513438692/513462879,513462879,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:33:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
186,/Event/513438692/513462872,513462872,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:33:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
187,/Event/513438692/513462872/514305681,514305681,India,,,2016-09-22T04:33:00,2016-09-23T09:02:00,,513438692,eng,,counterpunch.org,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
188,/Event/513438692/513463670,513463670,India,,,2016-09-22T03:30:00,2016-09-22T04:35:00,,513438692,eng,,onenewspage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
189,/Event/513438692/513463670/513570175,513570175,,,,2016-09-22T04:35:00,2016-09-22T08:16:00,,513438692,eng,,msn.com,,,,,,,,,,,,,,,,,,,,,,,,,
190,/Event/513438692/513463670/513590685,513590685,,IN,C18,2016-09-22T04:35:00,2016-09-22T08:56:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
191,/Event/513438692/513463670/513810411,513810411,,IN,C18,2016-09-22T04:35:00,2016-09-22T15:04:00,C17,513438692,eng,,news18.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
192,/Event/513438692/513463670/513893671,513893671,,IN,C18,2016-09-22T04:35:00,2016-09-22T17:19:00,C17,513438692,eng,,news18.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
193,/Event/513438692/513463670/513933734,513933734,,,,2016-09-22T04:35:00,2016-09-22T18:28:00,,513438692,eng,,msn.com,,,,,,,,,,,,,,,,,,,,,,,,,
194,/Event/513438692/513463670/513937032,513937032,,IN,C18,2016-09-22T04:35:00,2016-09-22T18:34:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
195,/Event/513438692/513463670/513954614,513954614,,,,2016-09-22T04:35:00,2016-09-22T19:08:00,,513438692,eng,,dnaindia.com,,,,,,,,,,,,,,,,,,,,,,,,,
196,/Event/513438692/513463670/514148905,514148905,,,,2016-09-22T04:35:00,2016-09-23T03:04:00,,513438692,eng,,dnaindia.com,,,,,,,,,,,,,,,,,,,,,,,,,
197,/Event/513438692/513465083,513465083,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:38:00,C17,513438692,eng,,mid-day.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
198,/Event/513438692/513466159,513466159,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:42:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
199,/Event/513438692/513466159/513583761,513583761,India,,,2016-09-22T04:42:00,2016-09-22T08:42:00,,513438692,eng,,sputniknews.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
200,/Event/513438692/513466159/513840583,513840583,India,IN,C18,2016-09-22T04:42:00,2016-09-22T15:52:00,C17,513438692,eng,,news18.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
201,/Event/513438692/513466159/514068437,514068437,India,PK,C20,2016-09-22T04:42:00,2016-09-22T23:12:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
202,/Event/513438692/513466182,513466182,India,,,2016-09-22T03:30:00,2016-09-22T04:42:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
203,/Event/513438692/513466182/513537709,513537709,,IN,C18,2016-09-22T04:42:00,2016-09-22T07:13:00,C17,513438692,eng,,newindianexpress.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
204,/Event/513438692/513466182/513555582,513555582,,IN,C18,2016-09-22T04:42:00,2016-09-22T07:48:00,C17,513438692,eng,,sify.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
205,/Event/513438692/513466182/513572564,513572564,,IN,C18,2016-09-22T04:42:00,2016-09-22T08:21:00,C17,513438692,eng,,freepressjournal.in,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
206,/Event/513438692/513466182/513605021,513605021,,IN,C18,2016-09-22T04:42:00,2016-09-22T09:22:00,C17,513438692,eng,,financialexpress.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
207,/Event/513438692/513466182/513751146,513751146,,IN,C18,2016-09-22T04:42:00,2016-09-22T13:29:00,C17,513438692,eng,,oneindia.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
208,/Event/513438692/513466182/514263618,514263618,,IN,C18,2016-09-22T04:42:00,2016-09-23T07:34:00,C17,513438692,eng,,sify.com,,,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
209,/Event/513438692/513466160,513466160,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:42:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
210,/Event/513438692/513466160/513543993,513543993,India,IN,C18,2016-09-22T04:42:00,2016-09-22T07:24:00,C17,513438692,eng,,rediff.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
211,/Event/513438692/513466160/513548389,513548389,India,IN,C18,2016-09-22T04:42:00,2016-09-22T07:33:00,C17,513438692,eng,,news18.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
212,/Event/513438692/513466160/513601327,513601327,India,,,2016-09-22T04:42:00,2016-09-22T09:15:00,,513438692,eng,,russia-insider.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
213,/Event/513438692/513466160/513825085,513825085,India,UK,C4,2016-09-22T04:42:00,2016-09-22T15:27:00,C2,513438692,eng,,af.reuters.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
214,/Event/513438692/513466160/513913303,513913303,India,USA,C4,2016-09-22T04:42:00,2016-09-22T17:52:00,C2,513438692,eng,Center-left,washingtonpost.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
215,/Event/513438692/513466160/513929421,513929421,India,TH,C20,2016-09-22T04:42:00,2016-09-22T18:21:00,C9,513438692,eng,,mumbaimirror.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Buddhist,ASEAN,,,
216,/Event/513438692/513466160/514015918,514015918,India,PK,C20,2016-09-22T04:42:00,2016-09-22T21:11:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
217,/Event/513438692/513466160/514199217,514199217,India,PK-UAE,,2016-09-22T04:42:00,2016-09-23T05:19:00,,513438692,eng,,geo.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
218,/Event/513438692/513466171,513466171,India,IN,C18,2016-09-22T03:30:00,2016-09-22T04:42:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
219,/Event/513438692/513468274,513468274,India,,,2016-09-22T03:30:00,2016-09-22T04:47:00,,513438692,eng,,asianage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
220,/Event/513438692/513468740,513468740,India,USA,C4,2016-09-22T03:30:00,2016-09-22T04:49:00,C2,513438692,eng,,ibtimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
221,/Event/513438692/513468740/514223016,514223016,United-States,,,2016-09-22T04:49:00,2016-09-23T06:10:00,,513438692,eng,,asianage.com,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,,,,,
222,/Event/513438692/513472612,513472612,India,,,2016-09-22T03:30:00,2016-09-22T04:56:00,,513438692,eng,,telegraphindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
223,/Event/513438692/513476895,513476895,India,UK,C4,2016-09-22T03:30:00,2016-09-22T05:07:00,C2,513438692,eng,,irishsun.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
224,/Event/513438692/513476896,513476896,India,,,2016-09-22T03:30:00,2016-09-22T05:07:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
225,/Event/513438692/513476896/513943794,513943794,,PK,C20,2016-09-22T05:07:00,2016-09-22T18:47:00,C5,513438692,eng,,nation.com.pk,,,,,,,,,,,,,,,,,,,,AS,Muslim,,,,
226,/Event/513438692/513479007,513479007,India,,,2016-09-22T03:30:00,2016-09-22T05:12:00,,513438692,eng,,pakistankakhudahafiz.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
227,/Event/513438692/513479009,513479009,India,,,2016-09-22T03:30:00,2016-09-22T05:12:00,,513438692,eng,,pakistankakhudahafiz.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
228,/Event/513438692/513486232,513486232,India,IN,C18,2016-09-22T03:30:00,2016-09-22T05:30:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
229,/Event/513438692/513491220,513491220,India,,,2016-09-22T03:30:00,2016-09-22T05:42:00,,513438692,eng,,bernama.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
230,/Event/513438692/513501640,513501640,India,,,2016-09-22T03:30:00,2016-09-22T05:44:00,,513438692,eng,,pakistankakhudahafiz.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
231,/Event/513438692/513492998,513492998,India,IN,C18,2016-09-22T03:30:00,2016-09-22T05:46:00,C17,513438692,eng,Center-left,zeenews.india.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
232,/Event/513438692/513523408,513523408,India,IN,C18,2016-09-22T03:30:00,2016-09-22T06:41:00,C17,513438692,eng,,news18.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
233,/Event/513438692/513525734,513525734,India,IN,C18,2016-09-22T03:30:00,2016-09-22T06:47:00,C17,513438692,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
234,/Event/513438692/513530776,513530776,India,PK-UAE,,2016-09-22T03:30:00,2016-09-22T06:58:00,,513438692,eng,,geo.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
235,/Event/513438692/513531998,513531998,India,,,2016-09-22T03:30:00,2016-09-22T07:01:00,,513438692,eng,,infopak.gov.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
236,/Event/513438692/513548010,513548010,India,IN,C18,2016-09-22T03:30:00,2016-09-22T07:33:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
237,/Event/513438692/513552334,513552334,India,PK,C20,2016-09-22T03:30:00,2016-09-22T07:41:00,C5,513438692,eng,,aaj.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
238,/Event/513438692/513558006,513558006,India,,,2016-09-22T03:30:00,2016-09-22T07:53:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
239,/Event/513438692/513558021,513558021,India,IN,C18,2016-09-22T03:30:00,2016-09-22T07:53:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
240,/Event/513438692/513558019,513558019,India,IN,C18,2016-09-22T03:30:00,2016-09-22T07:53:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
241,/Event/513438692/513558019/514159071,514159071,India,PK,C20,2016-09-22T07:53:00,2016-09-23T03:33:00,C5,513438692,eng,,tribune.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
242,/Event/513438692/513558019/514271633,514271633,India,IN,C18,2016-09-22T07:53:00,2016-09-23T07:51:00,C17,513438692,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
243,/Event/513438692/513558019/514343600,514343600,India,IN,C18,2016-09-22T07:53:00,2016-09-23T10:12:00,C17,513438692,eng,,economictimes.indiatimes.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
244,/Event/513438692/513560156,513560156,India,USA,C4,2016-09-22T03:30:00,2016-09-22T07:57:00,C2,513438692,eng,,ibtimes.co.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
245,/Event/513438692/513567748,513567748,India,PK,C20,2016-09-22T03:30:00,2016-09-22T08:12:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
246,/Event/513438692/513567764,513567764,India,LB,C20,2016-09-22T03:30:00,2016-09-22T08:12:00,C15,513438692,eng,State-controlled,nna-leb.gov.lb,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,Ara,,AL
247,/Event/513438692/513567764/514215240,514215240,Lebanon,PK,C20,2016-09-22T08:12:00,2016-09-23T06:02:00,C5,513438692,eng,Center,dawn.com,ChatGPT,161.0,65.0,104.0,143.0,102.0,43.0,10.0,104.0,83.0,22.0,101.0,48.0,116.0,100.0,62.0,128.0,165.0,57.0,AS,Muslim,,,,
248,/Event/513438692/513579248,513579248,India,IN,C18,2016-09-22T03:30:00,2016-09-22T08:34:00,C17,513438692,eng,Liberal,centralchronicle.com,https:en.wikipedia.orgwikiCentral_Chronicle,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
249,/Event/513438692/513585014,513585014,India,PK,C20,2016-09-22T03:30:00,2016-09-22T08:45:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
250,/Event/513438692/513613134,513613134,India,QA,C19,2016-09-22T03:30:00,2016-09-22T09:36:00,C9,513438692,eng,pro-Qatari-government-center-right,gulf-times.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,Ara,,AL
251,/Event/513438692/513628944,513628944,India,IN,C18,2016-09-22T03:30:00,2016-09-22T10:05:00,C17,513438692,eng,,oneindia.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
252,/Event/513438692/513628944/513765925,513765925,India,USA,C4,2016-09-22T10:05:00,2016-09-22T13:54:00,C2,513438692,eng,,turnto23.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
253,/Event/513438692/513662666,513662666,India,CN,C18,2016-09-22T03:30:00,2016-09-22T11:05:00,C9,513438692,eng,Independent,scmp.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Irreligion,,,,
254,/Event/513438692/513680591,513680591,India,,,2016-09-22T03:30:00,2016-09-22T11:35:00,,513438692,eng,,asianage.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
255,/Event/513438692/513680591/514169947,514169947,,TH,C20,2016-09-22T11:35:00,2016-09-23T04:04:00,C9,513438692,eng,,mumbaimirror.indiatimes.com,,,,,,,,,,,,,,,,,,,,AS,Buddhist,ASEAN,,,
256,/Event/513438692/513680591/514207475,514207475,,IN,C18,2016-09-22T11:35:00,2016-09-23T05:39:00,C17,513438692,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),,,,,,,,,,,,,,,,,,,AS,Hindu,,,,
257,/Event/513438692/513721109,513721109,India,,,2016-09-22T03:30:00,2016-09-22T12:41:00,,513438692,eng,,indiatoday.intoday.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
258,/Event/513438692/513728856,513728856,India,IN,C18,2016-09-22T03:30:00,2016-09-22T12:55:00,C17,513438692,eng,Center-left,zeenews.india.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
259,/Event/513438692/513732729,513732729,India,,,2016-09-22T03:30:00,2016-09-22T13:02:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
260,/Event/513438692/513732729/514108099,514108099,,PK,C20,2016-09-22T13:02:00,2016-09-23T00:57:00,C5,513438692,eng,,pakobserver.net,,,,,,,,,,,,,,,,,,,,AS,Muslim,,,,
